tissue	Module	Annotation	moduleSize	hubs.MEGENA	keyDrivers.BN	sqrtBMI.Rho	sqrtBMI.Pval	sqrtBMI.P.adj	logmatsuda.Rho	logmatsuda.Pval	logmatsuda.P.adj	logmatsuda.All.Overlap.Size	logmatsuda.All.FE	logmatsuda.All.Pvalue	logmatsuda.All.P.adj	sqrtBMI.All.Overlap.Size	sqrtBMI.All.FE	sqrtBMI.All.Pvalue	sqrtBMI.All.P.adj	CisEQTLs.Overlap.Size	CisEQTLs.FE	CisEQTLs.Pvalue	CisEQTLs.P.adj	logmatsuda.rank	Parent
adipose	M432	NA	41	PAQR4,KCNQ2		-0.0235824928838334	0.513488526591034	0.633719986475765	0.00922979589936668	0.798822329289838	0.854552487147812	0	0	1	1	0	0	1	1	11	0.472083126176039	0.999975449632142	1	460	M125
adipose	M356	NA	34	FUNDC1,GTPBP1,PBDC1		0.0199150864134217	0.581100352338596	0.693482967649363	0.0128924792658074	0.721825546632439	0.794008101295683	4	0.3	0.999977703084474	1	4	0.3	0.999724553999991	1	17	0.8797912806008	0.836103183050848	1	461	M98
adipose	M553	GO_SKIN_DEVELOPMENT	13	KRTDAP		-0.0227216154504478	0.528984978666709	0.647394050162793	-0.00941793234203154	0.794812129162843	0.852065545246607	3	0.5	0.957426050674118	1	2	0.4	0.976428233947407	1	7	0.947467532954707	0.69313140570354	0.94280777227417	462	M249
adipose	M53	GO_SENSORY_PERCEPTION	231	CYP2B6,OR51Q1,TMEM253,TNFSF18,IFNA21,FABP7,CYSLTR2,HSD3B2,KRT33A	CYP2B6,SYT10	0.0171411509375271	0.634851270633754	0.741881623419583	-0.0155634190250961	0.667352022715035	0.748736415729064	7	0.1	1	1	5	0.1	1	1	65	0.495120634104346	1	1	463	M10
adipose	M242	NA	11	CXorf22,FSHR		0.026270344559159	0.466666340712179	0.58593838312745	-0.00315283333878011	0.930623277996025	0.961010976869364	1	0.2	0.99754336361825	1	0	0	1	1	5	0.799810255091636	0.856630820622058	1	464	M53
adipose	M151	NA	13	ITSN2,SON		0.00419920721945394	0.90738745868218	0.938975920919077	-0.0236640612199576	0.513410249499807	0.602750780155226	4	0.7	0.866892008586559	1	3	0.6	0.905092344005413	1	9	1.21817254237034	0.270397984733998	0.447128693710467	465	M22
adipose	M437	GO_HYALURONAN_METABOLIC_PROCESS	51	NXF5		-0.00505557675305399	0.888612941192549	0.936746142173812	0.0231958242179755	0.521781370268682	0.609749130152317	8	0.4	0.999987780988876	1	5	0.3	0.999997076259295	1	20	0.690032376941804	0.996235046853785	1	466	M127
adipose	M491	NA	12	ITCH		0.0179588944726733	0.618787415623824	0.731557084826297	-0.0127336394653754	0.725113208578891	0.795894324383772	3	0.6	0.936533579423143	1	2	0.5	0.965453481648639	1	8	1.17305504080107	0.351175171973755	0.540105279692158	467	M164
adipose	M241	GO_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	217	CYP2B6,OR51Q1,TMEM253,TNFSF18,IFNA21,FABP7,HSD3B2,KRT33A	FABP7,SYT10	0.0148625193077464	0.680507347921458	0.777210671980156	-0.01533066752205	0.672034944941506	0.752322305620359	6	0.1	1	1	5	0.1	1	1	60	0.486520523834544	1	1	468	M53
adipose	M297	NA	64	GLUD1,FAM3C		0.000453944194145882	0.989966086785223	0.993894523637545	-0.0238787603089654	0.509595337277462	0.599663350377665	4	0.1	0.999999999989359	1	5	0.2	0.99999998023627	1	23	0.632349982931825	0.99976215491531	1	469	M73
adipose	M683	GO_NEGATIVE_REGULATION_OF_STRESS_FIBER_ASSEMBLY	11	WASF2	DDX17	0.0163077414649337	0.651401294770034	0.754254130786356	-0.0118451980166548	0.74359396746542	0.812653450404973	2	0.4	0.977893767399769	1	2	0.5	0.949638408476094	1	8	1.27969640814662	0.226446505585815	0.387298907642264	470	M445
adipose	M429	NA	51	EMID1,NRTN		0.0210559530509788	0.559627793974155	0.676497730690384	0.00496324789169549	0.890988885919343	0.927655095216435	5	0.2	0.999999939168516	1	3	0.2	0.999999958203283	1	8	0.276012950776721	0.999999999789558	1	471	M124
adipose	M134	NA	46	EXTL3,DRAXIN	EXTL3	0.0155223154970546	0.667157139570485	0.763759078331823	-0.0105703384135422	0.770369815426023	0.832921210695657	2	0.1	0.999999999591232	1	1	0.1	0.999999999103495	1	16	0.612028716939687	0.999219302300787	1	472	M18
adipose	M261	REACTOME_ION_CHANNEL_TRANSPORT	81	TMEM130,CACTIN,DSCR4	TMEM130	0.0123795733629051	0.731617806426645	0.819023473566112	0.0132471214189487	0.714503732864306	0.789386220151395	2	0.1	1	1	1	0	1	1	20	0.434464829926321	0.999999999061128	1	473	M61
adipose	M250	GO_OLFACTORY_RECEPTOR_ACTIVITY	195	DEFB114,OLFM3,DSC3,SSX1,EFNA3,DNAH12,OR6C2,OR4N2	DEFB114,OLFM3	0.0161864881604986	0.653823772202036	0.754629835970463	0.00877797627466511	0.808474504716622	0.861238103971812	17	0.2	1	1	8	0.1	1	1	50	0.451175015692718	1	1	474	M56
adipose	M295	NA	186	LAPTM4A,C11orf58,KCTD18,FAM204A,OAT,PCID2,PAQR3,SYPL1,TBCCD1,UBE2A	LAPTM4A,TBCCD1	-0.0121509321600807	0.736388795932871	0.821127939113145	0.0129466365079223	0.720705769243491	0.794008101295683	56	0.7	0.999728237722309	1	46	0.7	0.999758573820193	1	97	0.917631765787931	0.914294172584142	1	475	M73
adipose	M56	GO_OLFACTORY_RECEPTOR_ACTIVITY	208	DEFB114,OLFM3,DSC3,SSX1,EFNA3,DNAH12,HEPHL1,OR6C2,OR4N2,OR5H1	DEFB114	0.0172923167198393	0.631868492419606	0.740620551448311	0.0073131441630203	0.839960882173853	0.885458763291603	18	0.2	1	1	8	0.1	1	1	53	0.448355171844638	1	1	476	M10
adipose	M59	GO_GATED_CHANNEL_ACTIVITY	130	AP3B2,ANKRD66,NAA60	AP3B2	0.0176520681508282	0.624794013897857	0.736936529212857	-0.00685175555270377	0.849934088417431	0.894109456838295	4	0.1	1	1	5	0.1	1	1	27	0.365451762711101	1	1	477	M10
adipose	M127	GO_GABA_RECEPTOR_ACTIVITY	159	NXF5,PRAP1,GAS2L2,HMX1,GABBR2,EPS8L1	NXF5,HMX1	0.0132641994111958	0.713257424050046	0.809211337599379	0.0112634465774757	0.755776306961939	0.822765845669403	18	0.3	1	1	10	0.2	1	1	54	0.597594077389222	0.999999998295214	1	478	M14
adipose	M62	NA	58	PSCA,USB1,PSMB11	FAM83A-AS1	0.0185633998911427	0.607027643828656	0.719334865988992	-0.00409233618132836	0.910027533319335	0.941664482330437	4	0.2	0.99999999978707	1	5	0.2	0.999999796516934	1	16	0.485402085848717	0.999998360346217	1	479	M10
adipose	M61	NA	95	TMEM130,CACTIN,DSCR4	TMEM130	0.00916733334518174	0.799514682980273	0.870009525995738	0.0136087995909245	0.707063577357274	0.782875645826653	3	0.1	1	1	1	0	1	1	21	0.388960355634038	0.999999999998997	1	480	M10
adipose	M223	NA	20	CLTB	CLTB	0.0166004526719985	0.645568474718422	0.749214789466793	-0.00474891065508492	0.895669040209234	0.928706013003836	5	0.6	0.965705741296649	1	6	0.8	0.793086232086782	1	13	1.14372866478104	0.307660984051005	0.486488931030651	481	M48
adipose	M260	NABA_SECRETED_FACTORS	34	C9orf96,ZSWIM2		0.0101079730053847	0.779449617883119	0.85486050034026	-0.0106983537505086	0.767668141878166	0.83177747278448	3	0.2	0.999997264450543	1	1	0.1	0.999999793201896	1	6	0.310514569623812	0.999999516614719	1	482	M60
adipose	M430	GO_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	162	HDAC10,HAGHL,C14orf80,OR5M1,C2CD2L	HDAC10,TMEM229B	-9.85298095979062e-05	0.997822057524148	0.997822057524148	-0.0173391895614643	0.63205952319939	0.713888657899312	9	0.1	1	1	10	0.2	1	1	55	0.597389141148691	0.999999998799621	1	483	M125
adipose	M725	NA	20	FAM134C	FAM134C	-0.00694203424405896	0.847489203974831	0.899013704845418	-0.00141174702478091	0.968903812787349	0.974682563161826	7	0.8	0.806166709142398	1	6	0.8	0.793086232086782	1	17	1.49564517702136	0.00769987452249276	0.0338794478989682	484	M470
adipose	M263	NA	45	PSCA,USB1	FAM83A-AS1	0.0126865573955299	0.725228342917106	0.817295192686093	-0.00657603742797487	0.855905477034561	0.896662880702873	4	0.2	0.999999875917804	1	4	0.2	0.999995720065401	1	13	0.508323851013795	0.999960617920442	1	485	M62
adipose	M81	GO_3_5_EXONUCLEASE_ACTIVITY	88	MPP5,EIF1AX,LRP12,FKTN,SOCS5	MPP5,SOCS5	0.00763607995768519	0.832456977539819	0.888656604715503	0.011069319467346	0.759855177069478	0.825078797418789	20	0.5	0.999958180574474	1	17	0.5	0.999848547432465	1	61	1.21971063901475	0.0109211528349811	0.0435126246811057	486	M11
adipose	M123	NA	95	HIST1H2BN,CACNA1C,FANK1,PAGE5,SIX6	HIST1H2BN	-0.0158445317624823	0.660675166422116	0.759776441385434	0.00223604678561188	0.950765948231837	0.96603929679781	3	0.1	1	1	4	0.1	0.999999999999995	1	29	0.537135729208909	0.999999939987637	1	487	M14
adipose	M97	NA	65	CASC4,TWSG1,PNLIPRP2	PNLIPRP2	0.00419730154753295	0.907429299070017	0.938975920919077	-0.0137672641370187	0.70381249839849	0.782660120251125	10	0.4	0.999999155313819	1	5	0.2	0.999999986649229	1	21	0.568480519772824	0.999980941303743	1	488	M11
adipose	M440	NA	27	HMX1		-0.00127658990602681	0.97178757902016	0.983361601015064	0.0156213690164113	0.66618807711941	0.748736415729064	3	0.3	0.999919421670977	1	0	0	1	1	12	0.782036693867378	0.93184590007415	1	489	M127
adipose	M423	NA	20	CCDC144A,SPHKAP		-0.0108693612219293	0.763314273543389	0.841474994363736	0.00476110642106476	0.895402641097997	0.928706013003836	1	0.1	0.999982068996458	1	1	0.1	0.999882542418064	1	8	0.70383302448064	0.959077945282004	1	490	M121
adipose	M73	NA	384	LAPTM4A,C11orf58,GLUD1,KCTD18,FAM204A,CRNDE,OAT,EIF2B1,OSBPL9,PCID2,FAM3C,PAQR3,HECTD2,TMEM106B,SYPL1,TRA2B,AARD,FOXA2,TBCCD1,UBE2A,WBP5	LAPTM4A,OSBPL9	-0.00306094280976139	0.932420452740288	0.953140907245627	0.0112480745515649	0.756099047897772	0.822765845669403	96	0.6	0.999999999999432	1	85	0.6	0.9999999995877	1	186	0.852297803082025	0.999653797415793	1	491	M11
adipose	M125	GO_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	258	HDAC10,HAGHL,C14orf80,PAX3,SHISA5,PAQR4,HIST3H2A,CCDC166,OR5M1,C2CD2L,KCNQ2,PNMA5,TNFRSF13B	SHISA5,PAQR4,PODNL1	-0.00488584052643575	0.892329522254578	0.937450825451266	-0.00988598171684475	0.784859139936791	0.843207679601561	15	0.1	1	1	11	0.1	1	1	83	0.56606725806098	1	1	492	M14
adipose	M102	NA	13	FAM71B,MORN5		0.0125538832021338	0.727987467410111	0.818165729047282	-0.00196038226864553	0.95682929415478	0.968508179348885	1	0.2	0.999176559817597	1	1	0.2	0.997207175582842	1	4	0.541410018831261	0.985459975375842	1	493	M11
adipose	M739	NA	40	MIER1,ARGLU1	ARGLU1	-0.0112966128666163	0.754304203643749	0.837012997902932	0.00237628469243943	0.947682431421486	0.965636848581246	9	0.5	0.997190437372259	1	6	0.4	0.999280564538588	1	28	1.23170779284112	0.0620252024492756	0.153846825683007	494	M482
adipose	M354	NA	39	CASC4,TWSG1	CASC4	-0.0111860838951986	0.756631944165974	0.837758782818343	-0.00195153698782499	0.957023892637238	0.968508179348885	8	0.5	0.998736020891291	1	4	0.3	0.99995732169947	1	18	0.812115028246892	0.933754648270692	1	495	M97
adipose	M664	NA	132	PPM1J,DLK1,PKN1,SCAF1	DLK1	-0.00119253006046349	0.973644589147326	0.983361601015064	0.00988485595383123	0.784883037731888	0.843207679601561	7	0.1	1	1	6	0.1	1	1	36	0.479886153054982	0.999999999998653	1	496	M426
adipose	M426	NA	154	PPM1J,DLK1,PKN1,SCAF1	DLK1,PKN1	-0.000148892118572053	0.996708834059325	0.997822057524148	0.0104295778310298	0.773343680570391	0.834353736393641	8	0.1	1	1	7	0.1	1	1	39	0.445608570693911	1	1	497	M122
adipose	M434	NA	71	PRKAG3,CTAG2	PRKAG3	-0.00361843727332463	0.920150006508522	0.945788220946292	0.00778092549902076	0.829875611482945	0.882178696240274	3	0.1	0.999999999999982	1	3	0.1	0.999999999990886	1	20	0.495657059493408	0.999999739604971	1	498	M126
adipose	M256	NA	93	AP3B2,ANKRD66		0.00967065415592884	0.788760845674671	0.862015092681174	-0.000771496114720451	0.983003441605683	0.984949983074209	4	0.1	1	1	4	0.1	0.999999999999987	1	23	0.435165579652008	0.999999999929772	1	499	M59
adipose	M431	NA	49	SHISA5		-0.00805084616564842	0.823502357209545	0.880956010038118	0.00120897566294023	0.97336841061973	0.977230983677744	5	0.2	0.999999844968286	1	1	0.1	0.999999999770123	1	17	0.610467419192392	0.999458325239035	1	500	M125
adipose	M14	GO_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	1272	CCDC144A,CAV3,PPM1J,HIST1H2BN,OTOS,HDAC10,EMID1,BCL2L15,PRKAG3,IL17A,NXF5,PRAP1,DLK1,TSGA13,C22orf24,CACNA1C,HAGHL,CTAG2,DIO1,PKN1,C14orf80,EVX2,PAX3,SHISA5,CARD17,FANK1,PAQR4,GRIN1,ADPRHL1,GPSM1,HIST3H2A,PAGE5,GAS2L2,FAM71F1,GAPDHS,GAP43,ASTL,SLC25A47,ABCB9,C4orf50,TLX3,HMX1,CCDC166,DNAJB13,HKDC1,TAB3,RCVRN,POTEG,SCAF1,ETV4,SIX6,MAPK15,CST2,COLGALT2,FEV,OR5M1,GABBR2,C2CD2L,SYNGAP1,KCNQ2,C4BPB,EPS8L1,FCHSD1,NRTN,SPHKAP,ZNF414,ZNF440,WFDC2,ZNF213	CAV3,OTOS,HDAC10,TSGA13,HAGHL,SHISA5,HMX1	-0.00442554847340821	0.902419831137687	0.938467869679986	0.00537782352336631	0.881947321421871	0.922035836031956	95	0.2	1	1	64	0.1	1	1	374	0.517361539221225	1	1	501	M3
adipose	M100	NA	42	SNORA16A,CELF3,RPL38	SNORA16A	-0.0036174515809517	0.920171685717841	0.945788220946292	-0.00240752461606472	0.946995640484692	0.965636848581246	7	0.4	0.999894373894994	1	4	0.3	0.999986384006527	1	11	0.460843051743276	0.999986231920574	1	502	M11
adipose	M124	REACTOME_OLFACTORY_SIGNALING_PATHWAY	189	OTOS,EMID1,EVX2,CARD17,ASTL,DNAJB13,MAPK15,WFDC2	EVX2	0.00257624501358015	0.943101790806505	0.962115939814701	0.00306463516744676	0.932559354410002	0.961048947721917	13	0.2	1	1	10	0.1	1	1	50	0.465498032063915	1	1	503	M14
adipose	M428	REACTOME_OLFACTORY_SIGNALING_PATHWAY	130	OTOS,CARD17,ASTL,DNAJB13	OTOS,EVX2	-0.00355754776980761	0.921489314084036	0.945788220946292	-0.000101358877039064	0.997766832716952	0.997766832716952	7	0.1	1	1	7	0.1	1	1	40	0.541410018831261	0.999999999493353	1	504	M124
adipose	M126	GO_SIGNALING_RECEPTOR_ACTIVITY	128	BCL2L15,PRKAG3,IL17A,CTAG2,SLC25A47,ABCB9	ABCB9	-0.00143025277568384	0.968393333696977	0.981978009720783	-0.00251979267278246	0.944527822847207	0.965636848581246	6	0.1	1	1	4	0.1	1	1	36	0.49488259533795	0.999999999988477	1	505	M14
adipose	M567	NA	166	LAPTM4A,C11orf58,KCTD18,FAM204A,OAT,PCID2,PAQR3,SYPL1,TBCCD1,UBE2A	LAPTM4A,TBCCD1	0.000456730417920026	0.989904503790187	0.993894523637545	-0.00179829919857936	0.960395559700963	0.969980345725923	48	0.7	0.999841639201568	1	41	0.7	0.999538555570874	1	84	0.890391175547797	0.955578383071967	1	506	M295
